"ensemble_id","Component","Value"
"ensemble-092","Movement Diffusion Coefficients Penalty Contribution",0.0570231726107
"ensemble-092","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-092","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-092","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-092","Overall Mean Selectivity Penalty",0
"ensemble-092","Q dev penalty",0
"ensemble-092","Regional Recruitment Deviates Penalty Contribution",130.44997163
"ensemble-092","Regional Recruitment Distribution Penalty Contribution",0.152553904665
"ensemble-092","Reset Penalty Contribution",0.000224968
"ensemble-092","Seasonal Catchability Penalty Contribution",0
"ensemble-092","Selectivity Deviations Penalty",0
"ensemble-092","Selectivity Form Penalty (all Fisheries)",0.135096544605
"ensemble-092","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-092","Steepness prior",0.344922937136
"ensemble-092","Tagged Fish Reporting Rate Penalty Contribution",135.486937239
"ensemble-092","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-092","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-092","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-092","Time Block Mean Selectivity Penalty",9.12988411983e-07
"ensemble-092","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-092","Unclassified objective residual",64.9427408626652
"ensemble-093","Tag",7561.77458367454
"ensemble-093","Length frequency",80810.2428963365
"ensemble-093","Weight frequency",0
"ensemble-093","Age",3581.65424189306
"ensemble-093","CPUE",-1073.8235367
"ensemble-093","Catch",0
"ensemble-093","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-093","Average Regional Recruitment Distribution Penalty Contribution",2.58057752944e-08
"ensemble-093","Do Everything Calc Penalty Contribution",0.139398999378
"ensemble-093","Effort dev penalty",0
"ensemble-093","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-093","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-093","Incident Selectivity Curvature Penalty",3.27439824106
"ensemble-093","Initial Population Age Composition Penalty Contribution",1.42040445457
"ensemble-093","Initial Population Recruitment Penalty Contribution",3.67776984773e-07
"ensemble-093","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-093","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-093","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-093","Mean length penalty",0
"ensemble-093","Movement Diffusion Coefficients Penalty Contribution",0.0465907217492
"ensemble-093","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-093","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-093","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-093","Overall Mean Selectivity Penalty",0
"ensemble-093","Q dev penalty",0
"ensemble-093","Regional Recruitment Deviates Penalty Contribution",153.410007108
"ensemble-093","Regional Recruitment Distribution Penalty Contribution",0.185568024906
"ensemble-093","Reset Penalty Contribution",0.0002327
"ensemble-093","Seasonal Catchability Penalty Contribution",0
"ensemble-093","Selectivity Deviations Penalty",0
"ensemble-093","Selectivity Form Penalty (all Fisheries)",0.585097878018
"ensemble-093","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-093","Steepness prior",0.373113546802
"ensemble-093","Tagged Fish Reporting Rate Penalty Contribution",63.1825032329
"ensemble-093","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-093","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-093","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-093","Time Block Mean Selectivity Penalty",1.90285874169e-07
"ensemble-093","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-093","Unclassified objective residual",92.2543409263744
"ensemble-094","Tag",6649.25948557129
"ensemble-094","Length frequency",80815.4246318197
"ensemble-094","Weight frequency",0
"ensemble-094","Age",3621.18520254457
"ensemble-094","CPUE",-1039.9533496145
"ensemble-094","Catch",0
"ensemble-094","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-094","Average Regional Recruitment Distribution Penalty Contribution",2.32773800235e-11
"ensemble-094","Do Everything Calc Penalty Contribution",2.37061168295
"ensemble-094","Effort dev penalty",0
"ensemble-094","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-094","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-094","Incident Selectivity Curvature Penalty",3.40059611629
"ensemble-094","Initial Population Age Composition Penalty Contribution",1.5083056461
"ensemble-094","Initial Population Recruitment Penalty Contribution",1.68875805142e-07
"ensemble-094","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-094","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-094","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-094","Mean length penalty",0
"ensemble-094","Movement Diffusion Coefficients Penalty Contribution",0.0594577584962
"ensemble-094","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-094","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-094","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-094","Overall Mean Selectivity Penalty",0
"ensemble-094","Q dev penalty",0
"ensemble-094","Regional Recruitment Deviates Penalty Contribution",150.872326643
"ensemble-094","Regional Recruitment Distribution Penalty Contribution",0.192021928434
"ensemble-094","Reset Penalty Contribution",0.000221425
"ensemble-094","Seasonal Catchability Penalty Contribution",0
"ensemble-094","Selectivity Deviations Penalty",0
"ensemble-094","Selectivity Form Penalty (all Fisheries)",0.455610721741
"ensemble-094","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-094","Steepness prior",0.475795844169
"ensemble-094","Tagged Fish Reporting Rate Penalty Contribution",44.2895431723
"ensemble-094","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-094","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-094","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-094","Time Block Mean Selectivity Penalty",3.52157769612e-08
"ensemble-094","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-094","Unclassified objective residual",91.6708508146403
"ensemble-095","Tag",6060.33541824024
"ensemble-095","Length frequency",80730.638286213
"ensemble-095","Weight frequency",0
"ensemble-095","Age",3614.73792221791
"ensemble-095","CPUE",-1022.8309756279
"ensemble-095","Catch",0
"ensemble-095","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-095","Average Regional Recruitment Distribution Penalty Contribution",5.71304781261e-09
"ensemble-095","Do Everything Calc Penalty Contribution",2.51132327145
"ensemble-095","Effort dev penalty",0
"ensemble-095","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-095","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-095","Incident Selectivity Curvature Penalty",3.22471885068
"ensemble-095","Initial Population Age Composition Penalty Contribution",1.33686853586
"ensemble-095","Initial Population Recruitment Penalty Contribution",3.51289968799e-07
"ensemble-095","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-095","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-095","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-095","Mean length penalty",0
"ensemble-095","Movement Diffusion Coefficients Penalty Contribution",0.0520165083928
"ensemble-095","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-095","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-095","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-095","Overall Mean Selectivity Penalty",0
"ensemble-095","Q dev penalty",0
"ensemble-095","Regional Recruitment Deviates Penalty Contribution",152.78868661
"ensemble-095","Regional Recruitment Distribution Penalty Contribution",0.210275285679
"ensemble-095","Reset Penalty Contribution",0.000218718
"ensemble-095","Seasonal Catchability Penalty Contribution",0
"ensemble-095","Selectivity Deviations Penalty",0
"ensemble-095","Selectivity Form Penalty (all Fisheries)",0.4530457241
"ensemble-095","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-095","Steepness prior",0.350147362627
"ensemble-095","Tagged Fish Reporting Rate Penalty Contribution",73.3771232123
"ensemble-095","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-095","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-095","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-095","Time Block Mean Selectivity Penalty",6.42433519715e-07
"ensemble-095","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-095","Unclassified objective residual",80.4522065060737
"ensemble-098","Tag",7820.84476136456
"ensemble-098","Length frequency",79861.8985499754
"ensemble-098","Weight frequency",0
"ensemble-098","Age",3638.77044534483
"ensemble-098","CPUE",-1050.9350505805
"ensemble-098","Catch",0
"ensemble-098","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-098","Average Regional Recruitment Distribution Penalty Contribution",3.05640810438e-08
"ensemble-098","Do Everything Calc Penalty Contribution",0.0590145540932
"ensemble-098","Effort dev penalty",0
"ensemble-098","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-098","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-098","Incident Selectivity Curvature Penalty",3.05735857545
"ensemble-098","Initial Population Age Composition Penalty Contribution",1.70138175953
"ensemble-098","Initial Population Recruitment Penalty Contribution",1.62497639559e-08
"ensemble-098","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-098","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-098","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-098","Mean length penalty",0
"ensemble-098","Movement Diffusion Coefficients Penalty Contribution",0.0545772403853
"ensemble-098","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-098","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-098","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-098","Overall Mean Selectivity Penalty",0
"ensemble-098","Q dev penalty",0
"ensemble-098","Regional Recruitment Deviates Penalty Contribution",137.257581815
"ensemble-098","Regional Recruitment Distribution Penalty Contribution",0.152179663222
"ensemble-098","Reset Penalty Contribution",0.00023286
"ensemble-098","Seasonal Catchability Penalty Contribution",0
"ensemble-098","Selectivity Deviations Penalty",0
"ensemble-098","Selectivity Form Penalty (all Fisheries)",1.92072048097
"ensemble-098","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-098","Steepness prior",0.521395390017
"ensemble-098","Tagged Fish Reporting Rate Penalty Contribution",34.8049116587
"ensemble-098","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-098","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-098","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-098","Time Block Mean Selectivity Penalty",1.63328439839e-06
"ensemble-098","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-098","Unclassified objective residual",93.765005087087
"ensemble-099","Tag",7181.18991996654
"ensemble-099","Length frequency",79822.3070708933
"ensemble-099","Weight frequency",0
"ensemble-099","Age",3692.54383294045
"ensemble-099","CPUE",-1084.388691662
"ensemble-099","Catch",0
"ensemble-099","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-099","Average Regional Recruitment Distribution Penalty Contribution",1.9992455691e-08
"ensemble-099","Do Everything Calc Penalty Contribution",0.105441319384
"ensemble-099","Effort dev penalty",0
"ensemble-099","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-099","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-099","Incident Selectivity Curvature Penalty",2.84227206237
"ensemble-099","Initial Population Age Composition Penalty Contribution",1.27361985117
"ensemble-099","Initial Population Recruitment Penalty Contribution",6.91519511223e-08
"ensemble-099","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-099","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-099","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-099","Mean length penalty",0
"ensemble-099","Movement Diffusion Coefficients Penalty Contribution",0.046909879373
"ensemble-099","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-099","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-099","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-099","Overall Mean Selectivity Penalty",0
"ensemble-099","Q dev penalty",0
"ensemble-099","Regional Recruitment Deviates Penalty Contribution",150.344455623
"ensemble-099","Regional Recruitment Distribution Penalty Contribution",0.187426783839
"ensemble-099","Reset Penalty Contribution",0.000243234
"ensemble-099","Seasonal Catchability Penalty Contribution",0
"ensemble-099","Selectivity Deviations Penalty",0
"ensemble-099","Selectivity Form Penalty (all Fisheries)",0.588700956704
"ensemble-099","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-099","Steepness prior",0.366339060082
"ensemble-099","Tagged Fish Reporting Rate Penalty Contribution",88.662867698
"ensemble-099","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-099","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-099","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-099","Time Block Mean Selectivity Penalty",1.06245170173e-06
"ensemble-099","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-099","Unclassified objective residual",79.6588575133355
"ensemble-100","Tag",7372.483108001
"ensemble-100","Length frequency",80650.4237130188
"ensemble-100","Weight frequency",0
"ensemble-100","Age",3599.74263006464
"ensemble-100","CPUE",-1052.5990766176
"ensemble-100","Catch",0
"ensemble-100","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-100","Average Regional Recruitment Distribution Penalty Contribution",7.3812032042e-08
